date,city,state,pm25,pm10,no2,nh3,so2,co,o3,temperature,humidity,aqi
2025-09-24,Amritsar,Punjab,55.7,83.5,58.3,9.8,16.7,29.4,24.9,21.2,45.0,83
2025-10-01,Amritsar,Punjab,50.4,75.7,55.9,6.2,17.9,35.3,23.7,20.0,45.3,89
2025-10-08,Amritsar,Punjab,51.1,76.6,59.4,10.9,15.3,34.8,23.0,18.9,45.8,76
2025-10-15,Amritsar,Punjab,47.6,71.4,57.4,5.4,17.5,5.0,35.7,17.7,46.4,87
2025-10-22,Amritsar,Punjab,49.3,73.9,60.9,9.8,15.8,31.4,23.3,16.7,47.3,78
2025-10-29,Amritsar,Punjab,44.9,67.4,56.1,2.8,16.6,65.2,14.3,15.7,48.3,83
2025-11-05,Amritsar,Punjab,44.1,66.2,54.9,10.3,16.9,44.8,32.1,14.8,49.6,84
2025-11-12,Amritsar,Punjab,41.7,62.5,51.0,8.3,4.1,32.5,20.1,14.0,50.9,62
2025-11-19,Amritsar,Punjab,50.0,75.0,59.3,13.5,15.4,61.8,19.1,13.4,52.4,76
2025-11-26,Amritsar,Punjab,43.2,64.8,49.1,15.8,9.8,51.2,23.3,12.8,54.0,79
2025-12-03,Amritsar,Punjab,48.1,72.1,51.8,7.2,8.2,42.6,36.6,12.4,55.7,73
2025-12-10,Amritsar,Punjab,50.4,75.6,51.2,10.2,8.3,35.9,27.6,12.1,57.5,75
2025-12-17,Amritsar,Punjab,51.5,77.3,49.1,10.5,19.7,21.4,33.8,12.0,59.3,98
2025-12-24,Amritsar,Punjab,59.7,89.5,53.1,5.6,11.2,53.3,25.3,12.0,61.1,89
2025-01-01,Chandigarh,Punjab,78.0,117.0,64.1,6.9,21.9,40.7,15.6,12.2,63.1,117
2025-01-08,Chandigarh,Punjab,64.8,97.2,49.7,8.4,21.2,98.6,32.1,12.5,64.9,106
2025-01-15,Chandigarh,Punjab,85.6,128.4,61.3,9.0,19.3,69.3,27.1,13.0,66.5,128
2025-01-22,Chandigarh,Punjab,80.4,120.6,53.9,12.7,11.4,32.4,30.4,13.6,68.1,120
2025-01-29,Chandigarh,Punjab,75.5,113.2,47.6,12.8,18.4,65.6,24.7,14.3,69.6,113
2025-02-05,Chandigarh,Punjab,94.3,141.4,56.0,2.0,17.3,52.8,32.9,15.1,70.9,141
2025-02-12,Chandigarh,Punjab,101.1,151.6,56.9,4.8,18.6,37.9,21.0,16.1,72.1,151
2025-02-19,Chandigarh,Punjab,88.8,133.2,47.5,9.9,8.9,58.8,28.1,17.1,73.0,133
2025-02-26,Chandigarh,Punjab,109.4,164.1,55.9,3.3,15.3,59.9,16.7,18.1,73.8,164
2025-03-05,Chandigarh,Punjab,98.4,147.5,48.2,5.5,7.7,84.5,32.5,19.3,74.4,147
2025-03-12,Chandigarh,Punjab,109.3,163.9,51.6,6.3,10.6,89.3,39.7,20.5,74.8,163
2025-03-19,Chandigarh,Punjab,136.6,204.9,62.4,13.4,12.9,48.9,20.7,21.7,75.0,204
2025-03-26,Chandigarh,Punjab,106.5,159.8,47.3,9.0,23.7,11.7,5.0,22.9,74.9,159
2025-04-02,Chandigarh,Punjab,111.6,167.5,48.5,11.9,12.7,66.7,18.4,24.1,74.7,167
2025-04-09,Chandigarh,Punjab,121.7,182.6,52.0,6.1,19.9,44.9,29.2,25.2,74.2,182
2025-04-16,Chandigarh,Punjab,113.6,170.4,47.9,12.2,16.3,58.9,5.0,26.3,73.5,170
2025-04-23,Chandigarh,Punjab,113.8,170.7,47.6,7.9,20.0,51.6,27.6,27.4,72.6,170
2025-04-30,Chandigarh,Punjab,131.5,197.3,54.8,6.1,21.5,74.3,24.1,28.4,71.6,197
2025-05-07,Chandigarh,Punjab,108.6,162.9,45.3,5.0,21.2,70.8,11.3,29.2,70.4,162
2025-05-14,Chandigarh,Punjab,141.3,212.0,59.4,11.5,18.2,55.7,32.5,30.0,69.0,212
2025-05-21,Chandigarh,Punjab,136.3,204.5,57.9,10.2,20.9,59.4,14.2,30.7,67.5,204
2025-05-28,Chandigarh,Punjab,109.3,164.0,47.2,8.7,15.3,49.2,18.6,31.2,65.8,163
2025-06-04,Chandigarh,Punjab,125.5,188.2,55.3,4.1,23.5,33.9,24.1,31.6,64.1,188
2025-06-11,Chandigarh,Punjab,128.3,192.4,58.0,7.0,14.1,95.8,5.0,31.9,62.4,192
2025-06-18,Chandigarh,Punjab,119.1,178.7,55.5,13.2,21.1,58.6,20.7,32.0,60.6,178
2025-06-25,Chandigarh,Punjab,102.5,153.8,49.5,5.0,17.4,88.9,8.6,32.0,58.8,153
2025-07-02,Chandigarh,Punjab,102.1,153.2,51.4,4.3,14.8,57.5,27.9,31.8,57.0,153
2025-07-09,Chandigarh,Punjab,90.1,135.1,47.3,16.8,17.8,54.8,22.6,31.5,55.2,135
2025-07-16,Chandigarh,Punjab,82.2,123.3,45.4,11.5,25.8,76.4,39.6,31.0,53.6,129
2025-07-23,Chandigarh,Punjab,95.1,142.7,55.4,10.0,17.6,74.0,29.4,30.5,52.0,142
2025-07-30,Chandigarh,Punjab,97.6,146.3,60.2,2.0,17.6,64.5,10.0,29.7,50.5,146
2025-08-06,Chandigarh,Punjab,73.4,110.2,48.2,14.2,14.8,62.7,29.0,28.9,49.2,110
2025-08-13,Chandigarh,Punjab,70.8,106.2,49.5,7.6,11.1,22.7,26.2,28.0,48.0,106
2025-08-20,Chandigarh,Punjab,76.6,114.9,57.3,8.3,18.4,64.4,14.6,27.0,47.0,114
2025-08-27,Chandigarh,Punjab,63.5,95.3,50.9,9.3,12.4,10.7,17.7,25.9,46.2,95
2025-09-03,Chandigarh,Punjab,65.8,98.6,56.5,11.1,13.0,58.9,6.2,24.8,45.6,98
2025-09-10,Chandigarh,Punjab,48.3,72.5,44.5,6.7,16.9,35.3,28.3,23.6,45.2,84
2025-09-17,Chandigarh,Punjab,58.3,87.4,57.4,5.1,11.9,59.5,26.9,22.4,45.0,87
2025-09-24,Chandigarh,Punjab,54.7,82.1,57.3,6.9,16.8,95.6,20.2,21.2,45.0,83
2025-10-01,Chandigarh,Punjab,47.2,70.7,52.3,6.3,18.6,5.0,28.8,20.0,45.3,92
2025-10-08,Chandigarh,Punjab,46.7,70.0,54.2,11.7,15.3,49.9,32.5,18.9,45.8,76
2025-10-15,Chandigarh,Punjab,46.1,69.2,55.6,6.9,22.9,50.4,17.2,17.7,46.4,114
2025-10-22,Chandigarh,Punjab,43.7,65.6,54.0,5.7,23.6,50.9,12.2,16.7,47.3,117
2025-10-29,Chandigarh,Punjab,47.8,71.7,59.8,8.1,11.6,60.5,35.2,15.7,48.3,71
2025-11-05,Chandigarh,Punjab,48.0,72.0,59.7,9.5,10.1,43.1,31.2,14.8,49.6,71
2025-11-12,Chandigarh,Punjab,53.7,80.6,65.7,11.7,18.2,31.2,27.0,14.0,50.9,91
2025-11-19,Chandigarh,Punjab,46.7,70.0,55.3,9.7,16.9,64.6,19.5,13.4,52.4,84
2025-11-26,Chandigarh,Punjab,55.2,82.8,62.7,9.1,21.1,70.4,32.0,12.8,54.0,105
2025-12-03,Chandigarh,Punjab,60.6,90.9,65.3,6.7,17.2,56.4,13.7,12.4,55.7,90
2025-12-10,Chandigarh,Punjab,61.3,92.0,62.3,10.8,16.3,69.2,8.4,12.1,57.5,91
2025-12-17,Chandigarh,Punjab,58.8,88.2,56.0,7.2,19.0,62.5,13.6,12.0,59.3,95
2025-12-24,Chandigarh,Punjab,54.0,81.0,48.0,2.6,25.1,42.8,22.3,12.0,61.1,125
2025-01-01,Ludhiana,Punjab,55.5,83.3,45.6,7.1,26.5,28.5,27.6,12.2,63.1,132
2025-01-08,Ludhiana,Punjab,75.3,112.9,57.7,6.7,17.9,75.1,11.9,12.5,64.9,112
2025-01-15,Ludhiana,Punjab,79.5,119.3,57.0,12.9,12.8,59.2,7.9,13.0,66.5,119
2025-01-22,Ludhiana,Punjab,79.9,119.8,53.6,10.9,23.0,69.3,18.9,13.6,68.1,119
2025-01-29,Ludhiana,Punjab,83.2,124.7,52.4,8.5,15.0,74.1,6.1,14.3,69.6,124
2025-02-05,Ludhiana,Punjab,80.0,120.0,47.6,10.7,7.5,18.2,12.5,15.1,70.9,120
2025-02-12,Ludhiana,Punjab,102.4,153.6,57.6,7.8,23.1,60.4,16.6,16.1,72.1,153
2025-02-19,Ludhiana,Punjab,98.6,147.8,52.7,7.0,17.4,61.5,21.5,17.1,73.0,147
2025-02-26,Ludhiana,Punjab,110.5,165.7,56.4,7.3,17.9,53.4,22.1,18.1,73.8,165
2025-03-05,Ludhiana,Punjab,119.9,179.8,58.7,16.3,17.8,44.3,32.7,19.3,74.4,179
2025-03-12,Ludhiana,Punjab,110.7,166.0,52.2,10.3,16.7,54.2,27.5,20.5,74.8,166
2025-03-19,Ludhiana,Punjab,122.3,183.5,55.9,6.2,14.7,98.8,35.0,21.7,75.0,183
2025-03-26,Ludhiana,Punjab,130.5,195.7,58.0,6.3,11.6,46.7,14.3,22.9,74.9,195
2025-04-02,Ludhiana,Punjab,134.2,201.3,58.3,8.2,17.8,70.6,19.4,24.1,74.7,201
2025-04-09,Ludhiana,Punjab,141.4,212.1,60.4,4.1,17.0,37.4,6.6,25.2,74.2,212
2025-04-16,Ludhiana,Punjab,121.0,181.5,51.0,10.9,10.8,63.5,22.5,26.3,73.5,181
2025-04-23,Ludhiana,Punjab,138.3,207.5,57.8,7.0,11.7,49.1,28.8,27.4,72.6,207
2025-04-30,Ludhiana,Punjab,141.4,212.0,58.9,9.3,10.1,17.1,12.0,28.4,71.6,212
2025-05-07,Ludhiana,Punjab,118.5,177.8,49.5,7.8,17.8,39.0,32.9,29.2,70.4,177
2025-05-14,Ludhiana,Punjab,137.3,206.0,57.7,3.5,22.1,74.6,33.4,30.0,69.0,205
2025-05-21,Ludhiana,Punjab,133.6,200.5,56.8,2.0,17.1,61.8,23.7,30.7,67.5,200
2025-05-28,Ludhiana,Punjab,119.6,179.4,51.6,2.0,15.6,73.6,18.5,31.2,65.8,179
2025-06-04,Ludhiana,Punjab,125.7,188.5,55.4,6.1,14.0,39.9,11.8,31.6,64.1,188
2025-06-11,Ludhiana,Punjab,124.9,187.3,56.5,9.4,13.5,44.6,26.5,31.9,62.4,187
2025-06-18,Ludhiana,Punjab,134.8,202.1,62.8,8.3,5.8,64.3,33.2,32.0,60.6,202
2025-06-25,Ludhiana,Punjab,104.8,157.2,50.6,5.7,19.7,65.0,17.4,32.0,58.8,157
2025-07-02,Ludhiana,Punjab,128.2,192.3,64.4,10.2,18.2,74.2,11.1,31.8,57.0,192
2025-07-09,Ludhiana,Punjab,112.6,168.9,59.2,10.7,14.6,39.6,24.0,31.5,55.2,168
2025-07-16,Ludhiana,Punjab,109.1,163.7,60.3,11.3,10.7,55.2,30.4,31.0,53.6,163
2025-07-23,Ludhiana,Punjab,102.7,154.1,59.8,3.0,20.7,71.8,16.1,30.5,52.0,154
2025-07-30,Ludhiana,Punjab,81.3,121.9,50.2,10.6,19.4,44.1,19.2,29.7,50.5,121
2025-08-06,Ludhiana,Punjab,75.1,112.6,49.3,9.6,21.7,28.5,30.1,28.9,49.2,112
2025-08-13,Ludhiana,Punjab,77.6,116.5,54.3,9.6,12.1,54.6,30.8,28.0,48.0,116
2025-08-20,Ludhiana,Punjab,65.9,98.8,49.3,9.5,16.1,9.7,29.4,27.0,47.0,98
2025-08-27,Ludhiana,Punjab,74.5,111.8,59.7,16.7,25.8,59.4,15.4,25.9,46.2,129
2025-09-03,Ludhiana,Punjab,67.4,101.1,57.9,9.6,23.0,25.5,25.4,24.8,45.6,114
2025-09-10,Ludhiana,Punjab,57.4,86.1,52.8,8.1,25.4,64.1,27.6,23.6,45.2,126
2025-09-17,Ludhiana,Punjab,50.4,75.6,49.6,8.7,18.2,52.4,8.1,22.4,45.0,90
2025-09-24,Ludhiana,Punjab,56.2,84.3,58.9,9.5,29.4,69.9,23.4,21.2,45.0,146
2025-10-01,Ludhiana,Punjab,57.9,86.9,64.2,7.3,19.0,61.9,8.5,20.0,45.3,94
2025-10-08,Ludhiana,Punjab,46.0,69.0,53.4,11.1,22.5,76.1,20.5,18.9,45.8,112
2025-10-15,Ludhiana,Punjab,47.9,71.9,57.8,7.8,19.0,58.7,25.4,17.7,46.4,95
2025-10-22,Ludhiana,Punjab,46.0,69.0,56.9,2.5,14.2,47.9,30.3,16.7,47.3,71
2025-10-29,Ludhiana,Punjab,45.4,68.1,56.8,9.7,18.3,60.9,25.8,15.7,48.3,91
2025-11-05,Ludhiana,Punjab,51.6,77.4,64.2,14.2,6.9,62.4,42.9,14.8,49.6,85
2025-11-12,Ludhiana,Punjab,46.5,69.8,56.9,6.8,17.8,67.1,20.7,14.0,50.9,88
2025-11-19,Ludhiana,Punjab,44.4,66.7,52.7,3.1,15.4,31.5,20.8,13.4,52.4,77
2025-11-26,Ludhiana,Punjab,46.1,69.2,52.4,12.8,12.6,31.1,19.1,12.8,54.0,69
2025-12-03,Ludhiana,Punjab,47.8,71.7,51.5,13.0,15.6,63.2,27.3,12.4,55.7,77
2025-12-10,Ludhiana,Punjab,60.1,90.1,61.0,7.2,17.6,64.6,12.2,12.1,57.5,90
2025-12-17,Ludhiana,Punjab,53.3,79.9,50.7,6.8,25.9,81.2,20.9,12.0,59.3,129
2025-12-24,Ludhiana,Punjab,58.0,86.9,51.6,12.5,24.5,68.9,8.8,12.0,61.1,122
2025-01-01,Jaipur,Rajasthan,64.2,96.3,52.8,4.7,14.3,60.8,43.6,15.2,63.1,96
2025-01-08,Jaipur,Rajasthan,57.7,86.6,44.2,10.1,7.1,33.3,25.4,15.5,64.9,86
2025-01-15,Jaipur,Rajasthan,67.5,101.3,48.4,10.0,25.5,28.3,14.2,16.0,66.5,127
2025-01-22,Jaipur,Rajasthan,61.8,92.7,41.5,7.2,8.9,59.8,34.8,16.6,68.1,92
2025-01-29,Jaipur,Rajasthan,67.4,101.1,42.5,9.3,13.0,75.8,24.0,17.3,69.6,101
2025-02-05,Jaipur,Rajasthan,73.4,110.1,43.6,3.7,12.7,73.8,21.9,18.1,70.9,110
2025-02-12,Jaipur,Rajasthan,84.2,126.2,47.3,3.9,15.7,38.2,41.2,19.1,72.1,126
2025-02-19,Jaipur,Rajasthan,84.7,127.1,45.3,7.3,8.2,29.2,33.4,20.1,73.0,127
2025-02-26,Jaipur,Rajasthan,79.2,118.8,40.4,4.8,7.3,31.9,13.1,21.1,73.8,118
2025-03-05,Jaipur,Rajasthan,92.4,138.5,45.2,9.4,14.7,40.5,19.8,22.3,74.4,138
2025-03-12,Jaipur,Rajasthan,100.1,150.1,47.2,10.6,11.5,17.5,48.7,23.5,74.8,150
2025-03-19,Jaipur,Rajasthan,106.4,159.7,48.6,6.4,18.8,28.5,32.6,24.7,75.0,159
2025-03-26,Jaipur,Rajasthan,81.5,122.2,36.2,9.7,16.8,50.3,34.4,25.9,74.9,122
2025-04-02,Jaipur,Rajasthan,94.3,141.5,41.0,2.0,10.4,57.5,9.7,27.1,74.7,141
2025-04-09,Jaipur,Rajasthan,118.2,177.4,50.5,9.3,10.6,64.5,17.1,28.2,74.2,177
2025-04-16,Jaipur,Rajasthan,108.1,162.1,45.5,6.2,9.9,24.8,27.6,29.3,73.5,162
2025-04-23,Jaipur,Rajasthan,110.4,165.7,46.2,5.3,16.8,34.6,39.3,30.4,72.6,165
2025-04-30,Jaipur,Rajasthan,128.9,193.3,53.7,7.1,19.7,56.2,23.1,31.4,71.6,193
2025-05-07,Jaipur,Rajasthan,111.8,167.7,46.7,7.5,14.3,37.4,11.0,32.2,70.4,167
2025-05-14,Jaipur,Rajasthan,72.9,109.4,30.6,8.0,12.8,49.4,44.3,33.0,69.0,109
2025-05-21,Jaipur,Rajasthan,96.4,144.6,41.0,7.2,15.3,41.2,31.9,33.7,67.5,144
2025-05-28,Jaipur,Rajasthan,98.9,148.4,42.7,5.8,8.3,38.6,12.6,34.2,65.8,148
2025-06-04,Jaipur,Rajasthan,103.1,154.6,45.4,8.2,8.1,5.0,21.5,34.6,64.1,154
2025-06-11,Jaipur,Rajasthan,104.5,156.7,47.2,12.7,12.6,88.6,36.2,34.9,62.4,156
2025-06-18,Jaipur,Rajasthan,82.3,123.4,38.4,11.7,11.4,31.7,15.5,35.0,60.6,123
2025-06-25,Jaipur,Rajasthan,83.9,125.9,40.5,2.4,5.8,28.9,29.0,35.0,58.8,125
2025-07-02,Jaipur,Rajasthan,82.7,124.0,41.6,6.7,12.7,50.6,28.0,34.8,57.0,123
2025-07-09,Jaipur,Rajasthan,74.1,111.2,39.0,2.0,8.9,70.0,11.6,34.5,55.2,111
2025-07-16,Jaipur,Rajasthan,74.0,110.9,40.8,7.9,14.3,30.1,22.2,34.0,53.6,110
2025-07-23,Jaipur,Rajasthan,85.9,128.9,50.1,7.9,14.0,69.6,28.6,33.5,52.0,128
2025-07-30,Jaipur,Rajasthan,70.9,106.3,43.7,2.8,9.7,47.2,34.1,32.7,50.5,106
2025-08-06,Jaipur,Rajasthan,69.0,103.5,45.2,5.8,7.4,45.5,26.2,31.9,49.2,103
2025-08-13,Jaipur,Rajasthan,71.0,106.5,49.7,4.8,10.2,31.3,10.2,31.0,48.0,106
2025-08-20,Jaipur,Rajasthan,53.6,80.5,40.1,5.2,13.1,23.9,40.1,30.0,47.0,80
2025-08-27,Jaipur,Rajasthan,64.1,96.2,51.4,9.1,13.7,33.1,19.7,28.9,46.2,96
2025-09-03,Jaipur,Rajasthan,56.7,85.1,48.8,7.0,16.4,32.4,27.3,27.8,45.6,85
2025-09-10,Jaipur,Rajasthan,44.0,66.0,40.5,5.1,8.2,66.0,21.2,26.6,45.2,66
2025-09-17,Jaipur,Rajasthan,51.9,77.9,51.1,7.5,9.2,61.3,21.0,25.4,45.0,77
2025-09-24,Jaipur,Rajasthan,43.1,64.6,45.1,9.0,12.6,24.5,15.4,24.2,45.0,64
2025-10-01,Jaipur,Rajasthan,41.7,62.6,46.2,5.1,13.5,48.8,29.8,23.0,45.3,67
2025-10-08,Jaipur,Rajasthan,38.1,57.2,44.3,7.5,22.8,72.9,13.2,21.9,45.8,113
2025-10-15,Jaipur,Rajasthan,39.3,58.9,47.3,4.0,6.8,5.0,12.0,20.7,46.4,58
2025-10-22,Jaipur,Rajasthan,37.2,55.8,46.0,6.8,15.9,40.0,5.0,19.7,47.3,79
2025-10-29,Jaipur,Rajasthan,30.7,46.1,38.4,5.2,12.7,43.0,34.5,18.7,48.3,69
2025-11-05,Jaipur,Rajasthan,31.2,46.7,38.8,10.2,13.8,46.4,28.2,17.8,49.6,68
2025-11-12,Jaipur,Rajasthan,42.0,63.0,51.4,7.9,15.5,81.8,47.5,17.0,50.9,94
2025-11-19,Jaipur,Rajasthan,34.3,51.4,40.6,6.6,14.7,24.5,14.6,16.4,52.4,73
2025-11-26,Jaipur,Rajasthan,45.9,68.8,52.1,9.7,11.9,38.3,40.1,15.8,54.0,80
2025-12-03,Jaipur,Rajasthan,49.8,74.6,53.6,9.5,16.6,56.2,23.4,15.4,55.7,83
2025-12-10,Jaipur,Rajasthan,43.0,64.6,43.7,9.3,15.8,64.7,39.5,15.1,57.5,79
2025-12-17,Jaipur,Rajasthan,42.9,64.4,40.8,2.1,15.0,39.1,34.2,15.0,59.3,75
2025-12-24,Jaipur,Rajasthan,54.5,81.8,48.5,7.2,12.3,17.5,32.1,15.0,61.1,81
2025-01-01,Chennai,Tamil Nadu,37.1,55.6,30.5,9.4,13.6,25.1,38.4,20.2,63.1,76
2025-01-08,Chennai,Tamil Nadu,49.7,74.5,38.1,9.5,7.8,48.5,50.9,20.5,64.9,101
2025-01-15,Chennai,Tamil Nadu,55.0,82.5,39.4,5.1,2.5,20.5,38.4,21.0,66.5,82
2025-01-22,Chennai,Tamil Nadu,64.0,96.1,43.0,6.9,13.3,62.8,28.5,21.6,68.1,96
2025-01-29,Chennai,Tamil Nadu,57.2,85.7,36.0,8.6,9.4,50.3,29.1,22.3,69.6,85
2025-02-05,Chennai,Tamil Nadu,76.4,114.5,45.4,3.6,14.8,16.3,33.2,23.1,70.9,114
2025-02-12,Chennai,Tamil Nadu,76.1,114.1,42.8,8.3,9.0,24.9,39.5,24.1,72.1,114
2025-02-19,Chennai,Tamil Nadu,95.7,143.6,51.2,4.6,11.5,46.5,31.7,25.1,73.0,143
2025-02-26,Chennai,Tamil Nadu,83.4,125.1,42.6,6.7,11.6,59.1,35.5,26.1,73.8,125
2025-03-05,Chennai,Tamil Nadu,90.5,135.8,44.3,7.9,16.3,43.0,12.3,27.3,74.4,135
2025-03-12,Chennai,Tamil Nadu,75.0,112.5,35.4,6.7,17.3,44.6,25.2,28.5,74.8,112
2025-03-19,Chennai,Tamil Nadu,97.9,146.8,44.7,9.2,11.4,22.4,43.0,29.7,75.0,146
2025-03-26,Chennai,Tamil Nadu,99.0,148.5,44.0,4.9,11.7,43.8,31.3,30.9,74.9,148
2025-04-02,Chennai,Tamil Nadu,89.4,134.0,38.8,4.6,7.8,44.0,20.3,32.1,74.7,134
2025-04-09,Chennai,Tamil Nadu,85.3,127.9,36.4,5.5,10.3,43.6,36.4,33.2,74.2,127
2025-04-16,Chennai,Tamil Nadu,89.3,133.9,37.6,6.8,20.9,23.0,39.8,34.3,73.5,133
2025-04-23,Chennai,Tamil Nadu,80.8,121.2,33.8,4.4,10.6,62.7,25.1,35.4,72.6,121
2025-04-30,Chennai,Tamil Nadu,101.1,151.6,42.1,4.1,14.6,33.6,45.8,36.4,71.6,151
2025-05-07,Chennai,Tamil Nadu,105.1,157.6,43.9,5.0,15.1,33.2,36.5,37.2,70.4,157
2025-05-14,Chennai,Tamil Nadu,88.2,132.2,37.0,3.4,19.8,22.9,39.1,38.0,69.0,132
2025-05-21,Chennai,Tamil Nadu,108.5,162.8,46.1,6.3,8.1,64.3,36.4,38.7,67.5,162
2025-05-28,Chennai,Tamil Nadu,91.1,136.7,39.3,3.2,9.2,37.7,30.3,39.2,65.8,136
2025-06-04,Chennai,Tamil Nadu,83.3,125.0,36.7,5.1,12.1,50.5,45.5,39.6,64.1,125
2025-06-11,Chennai,Tamil Nadu,91.9,137.8,41.5,6.7,10.3,35.2,34.3,39.9,62.4,137
2025-06-18,Chennai,Tamil Nadu,87.2,130.7,40.6,8.1,11.9,17.5,23.1,40.0,60.6,130
2025-06-25,Chennai,Tamil Nadu,79.9,119.8,38.6,6.6,11.0,42.6,5.0,40.0,58.8,119
2025-07-02,Chennai,Tamil Nadu,80.6,120.9,40.5,11.8,10.7,50.2,29.2,39.8,57.0,120
2025-07-09,Chennai,Tamil Nadu,79.7,119.6,41.9,6.3,21.0,49.1,45.4,39.5,55.2,119
2025-07-16,Chennai,Tamil Nadu,71.8,107.6,39.6,5.6,13.4,35.3,29.6,39.0,53.6,107
2025-07-23,Chennai,Tamil Nadu,68.9,103.3,40.1,9.8,18.1,43.6,22.9,38.5,52.0,103
2025-07-30,Chennai,Tamil Nadu,73.8,110.7,45.5,10.2,15.7,57.2,33.3,37.7,50.5,110
2025-08-06,Chennai,Tamil Nadu,65.4,98.1,42.9,7.6,5.9,66.3,13.4,36.9,49.2,98
2025-08-13,Chennai,Tamil Nadu,70.8,106.2,49.6,7.6,9.0,52.3,53.6,36.0,48.0,107
2025-08-20,Chennai,Tamil Nadu,55.7,83.6,41.7,6.6,12.2,29.4,5.0,35.0,47.0,83
2025-08-27,Chennai,Tamil Nadu,56.1,84.2,45.0,8.7,17.9,40.9,48.4,33.9,46.2,96
2025-09-03,Chennai,Tamil Nadu,43.5,65.2,37.4,6.1,15.9,25.6,39.4,32.8,45.6,79
2025-09-10,Chennai,Tamil Nadu,43.0,64.5,39.6,7.8,18.0,56.0,36.2,31.6,45.2,90
2025-09-17,Chennai,Tamil Nadu,38.7,58.1,38.1,8.1,8.1,59.1,32.1,30.4,45.0,64
2025-09-24,Chennai,Tamil Nadu,42.2,63.3,44.2,6.3,12.1,36.8,21.7,29.2,45.0,63
2025-10-01,Chennai,Tamil Nadu,35.5,53.2,39.3,5.7,16.8,35.0,29.7,28.0,45.3,84
2025-10-08,Chennai,Tamil Nadu,36.8,55.2,42.8,5.9,19.6,52.1,46.9,26.9,45.8,97
2025-10-15,Chennai,Tamil Nadu,34.9,52.4,42.1,7.8,15.9,34.8,42.6,25.7,46.4,85
2025-10-22,Chennai,Tamil Nadu,34.1,51.1,42.1,7.7,12.9,34.0,34.3,24.7,47.3,68
2025-10-29,Chennai,Tamil Nadu,31.6,47.4,39.5,9.5,8.9,43.1,31.7,23.7,48.3,63
2025-11-05,Chennai,Tamil Nadu,33.6,50.4,41.8,6.5,8.3,8.6,45.1,22.8,49.6,90
2025-11-12,Chennai,Tamil Nadu,34.7,52.0,42.4,6.3,6.0,42.6,34.9,22.0,50.9,69
2025-11-19,Chennai,Tamil Nadu,36.4,54.6,43.1,9.4,7.4,32.5,50.0,21.4,52.4,100
2025-11-26,Chennai,Tamil Nadu,38.4,57.6,43.6,8.1,8.8,39.7,32.7,20.8,54.0,65
2025-12-03,Chennai,Tamil Nadu,34.3,51.5,37.0,6.1,7.9,33.7,37.1,20.4,55.7,74
2025-12-10,Chennai,Tamil Nadu,39.6,59.4,40.3,7.3,13.1,30.7,47.6,20.1,57.5,95
2025-12-17,Chennai,Tamil Nadu,39.0,58.6,37.2,4.3,4.9,38.1,47.1,20.0,59.3,94
2025-12-24,Chennai,Tamil Nadu,49.3,73.9,43.8,3.2,10.8,22.6,59.1,20.0,61.1,118
2025-01-01,Coimbatore,Tamil Nadu,45.8,68.6,37.6,4.3,8.6,35.4,18.8,20.2,63.1,68
2025-01-08,Coimbatore,Tamil Nadu,48.3,72.4,37.0,8.3,8.7,44.4,25.2,20.5,64.9,72
2025-01-15,Coimbatore,Tamil Nadu,61.6,92.4,44.1,5.1,7.5,34.0,19.0,21.0,66.5,92
2025-01-22,Coimbatore,Tamil Nadu,64.5,96.8,43.3,6.6,11.5,36.8,29.6,21.6,68.1,96
2025-01-29,Coimbatore,Tamil Nadu,58.6,87.9,36.9,9.6,14.3,29.5,5.0,22.3,69.6,87
2025-02-05,Coimbatore,Tamil Nadu,69.0,103.6,41.0,6.0,17.0,7.8,41.2,23.1,70.9,103
2025-02-12,Coimbatore,Tamil Nadu,84.4,126.6,47.5,3.3,8.0,61.8,5.0,24.1,72.1,126
2025-02-19,Coimbatore,Tamil Nadu,83.7,125.6,44.8,2.7,10.4,37.0,22.4,25.1,73.0,125
2025-02-26,Coimbatore,Tamil Nadu,81.9,122.9,41.8,9.7,21.2,11.4,26.9,26.1,73.8,122
2025-03-05,Coimbatore,Tamil Nadu,70.3,105.5,34.5,6.1,10.1,50.7,37.2,27.3,74.4,105
2025-03-12,Coimbatore,Tamil Nadu,83.3,125.0,39.3,6.5,19.4,74.5,17.7,28.5,74.8,125
2025-03-19,Coimbatore,Tamil Nadu,97.6,146.3,44.6,6.2,17.0,36.9,22.1,29.7,75.0,146
2025-03-26,Coimbatore,Tamil Nadu,89.8,134.7,39.9,8.1,12.6,24.4,23.0,30.9,74.9,134
2025-04-02,Coimbatore,Tamil Nadu,81.1,121.6,35.2,6.5,16.2,61.2,38.4,32.1,74.7,121
2025-04-09,Coimbatore,Tamil Nadu,94.5,141.8,40.4,7.9,11.1,45.5,25.6,33.2,74.2,141
2025-04-16,Coimbatore,Tamil Nadu,99.6,149.4,42.0,10.1,21.0,37.7,18.9,34.3,73.5,149
2025-04-23,Coimbatore,Tamil Nadu,98.3,147.4,41.1,8.8,8.2,52.6,36.9,35.4,72.6,147
2025-04-30,Coimbatore,Tamil Nadu,93.7,140.5,39.0,7.1,12.7,36.3,40.1,36.4,71.6,140
2025-05-07,Coimbatore,Tamil Nadu,96.8,145.2,40.4,8.2,14.8,36.6,15.3,37.2,70.4,145
