date,city,pm25,pm10,no2,nh3,so2,co,o3,temperature,humidity,aqi
2025-08-13,Raipur,72.9,109.4,51.0,7.5,15.6,30.1,26.6,31.0,48.0,109
2025-08-20,Raipur,67.9,101.8,50.8,5.6,8.5,40.8,12.9,30.0,47.0,101
2025-08-27,Raipur,59.7,89.6,47.9,8.3,15.3,16.1,28.9,28.9,46.2,89
2025-09-03,Raipur,69.0,103.6,59.3,9.8,11.7,46.1,29.6,27.8,45.6,103
2025-09-10,Raipur,46.8,70.3,43.1,10.5,19.5,53.4,21.0,26.6,45.2,97
2025-09-17,Raipur,49.7,74.6,48.9,5.4,14.0,51.1,37.7,25.4,45.0,75
2025-09-24,Raipur,44.9,67.3,47.0,5.8,8.9,74.9,38.6,24.2,45.0,77
2025-10-01,Raipur,46.4,69.7,51.5,8.5,24.2,34.8,27.2,23.0,45.3,121
2025-10-08,Raipur,41.7,62.5,48.5,6.9,9.9,33.5,24.2,21.9,45.8,62
2025-10-15,Raipur,35.1,52.6,42.3,6.6,14.2,91.6,27.6,20.7,46.4,71
2025-10-22,Raipur,46.3,69.4,57.2,4.1,16.6,55.9,17.4,19.7,47.3,83
2025-10-29,Raipur,37.9,56.8,47.3,6.4,12.1,5.0,26.9,18.7,48.3,60
2025-11-05,Raipur,41.5,62.2,51.6,8.2,16.1,23.8,33.6,17.8,49.6,80
2025-11-12,Raipur,37.0,55.5,45.2,6.3,14.2,74.0,19.5,17.0,50.9,70
2025-11-19,Raipur,37.6,56.4,44.6,11.8,16.6,56.0,25.8,16.4,52.4,82
2025-11-26,Raipur,38.9,58.3,44.2,13.5,17.9,6.6,7.7,15.8,54.0,89
2025-12-03,Raipur,44.8,67.2,48.3,2.0,17.9,30.7,27.2,15.4,55.7,89
2025-12-10,Raipur,42.7,64.1,43.4,10.0,13.2,54.0,22.4,15.1,57.5,66
2025-12-17,Raipur,56.5,84.7,53.8,7.4,14.7,54.3,22.6,15.0,59.3,84
2025-12-24,Raipur,63.7,95.6,56.7,9.1,20.3,67.1,22.9,15.0,61.1,101
2025-01-01,Rajkot,55.3,82.9,45.4,5.3,15.4,19.8,39.1,15.2,63.1,82
2025-01-08,Rajkot,59.2,88.8,45.4,2.0,6.8,35.8,30.8,15.5,64.9,88
2025-01-15,Rajkot,55.8,83.8,40.0,5.3,17.6,22.1,16.4,16.0,66.5,88
2025-01-22,Rajkot,66.5,99.7,44.6,2.5,15.2,49.5,23.1,16.6,68.1,99
2025-01-29,Rajkot,65.9,98.8,41.5,3.4,14.9,49.3,28.9,17.3,69.6,98
2025-02-05,Rajkot,83.7,125.6,49.8,7.2,6.8,59.3,36.8,18.1,70.9,125
2025-02-12,Rajkot,90.2,135.3,50.7,6.2,13.0,41.4,5.0,19.1,72.1,135
2025-02-19,Rajkot,77.4,116.1,41.4,5.4,4.9,40.4,57.8,20.1,73.0,116
2025-02-26,Rajkot,83.3,124.9,42.5,6.3,17.0,35.5,5.0,21.1,73.8,124
2025-03-05,Rajkot,95.1,142.7,46.6,5.8,12.5,76.3,16.7,22.3,74.4,142
2025-03-12,Rajkot,104.0,155.9,49.1,10.5,12.3,46.1,32.9,23.5,74.8,155
2025-03-19,Rajkot,88.5,132.7,40.4,3.6,12.5,77.3,20.0,24.7,75.0,132
2025-03-26,Rajkot,87.6,131.4,38.9,7.4,17.9,24.6,33.4,25.9,74.9,131
2025-04-02,Rajkot,110.7,166.1,48.1,10.0,15.4,40.7,31.1,27.1,74.7,166
2025-04-09,Rajkot,117.8,176.7,50.3,3.1,19.1,59.0,29.6,28.2,74.2,176
2025-04-16,Rajkot,105.9,158.8,44.6,9.6,6.8,46.6,35.5,29.3,73.5,158
2025-04-23,Rajkot,97.0,145.4,40.5,7.7,14.2,40.6,43.7,30.4,72.6,145
2025-04-30,Rajkot,92.8,139.2,38.7,2.0,19.8,33.8,24.9,31.4,71.6,139
2025-05-07,Rajkot,97.8,146.8,40.8,7.9,8.1,67.1,16.5,32.2,70.4,146
2025-05-14,Rajkot,114.0,171.1,47.9,2.9,16.3,31.0,37.1,33.0,69.0,171
2025-05-21,Rajkot,92.6,138.8,39.3,10.4,14.7,58.3,27.2,33.7,67.5,138
2025-05-28,Rajkot,110.6,165.9,47.7,10.7,14.4,50.1,24.4,34.2,65.8,165
2025-06-04,Rajkot,85.8,128.7,37.8,2.0,12.9,41.6,28.5,34.6,64.1,128
2025-06-11,Rajkot,103.4,155.1,46.8,7.7,19.8,46.3,21.5,34.9,62.4,155
2025-06-18,Rajkot,102.8,154.2,47.9,4.7,15.9,69.0,39.6,35.0,60.6,154
2025-06-25,Rajkot,100.6,150.9,48.6,5.3,15.4,58.1,18.4,35.0,58.8,150
2025-07-02,Rajkot,90.3,135.4,45.4,6.6,12.5,50.4,26.6,34.8,57.0,135
2025-07-09,Rajkot,86.0,129.0,45.2,10.6,11.9,59.4,34.7,34.5,55.2,129
2025-07-16,Rajkot,79.0,118.5,43.6,7.8,9.9,48.3,33.1,34.0,53.6,118
2025-07-23,Rajkot,77.8,116.7,45.3,9.3,14.8,23.9,22.2,33.5,52.0,116
2025-07-30,Rajkot,62.5,93.7,38.6,2.0,15.4,47.6,13.8,32.7,50.5,93
2025-08-06,Rajkot,58.6,87.8,38.4,13.1,16.2,47.7,19.9,31.9,49.2,87
2025-08-13,Rajkot,74.9,112.4,52.4,8.4,8.0,30.9,31.9,31.0,48.0,112
2025-08-20,Rajkot,58.1,87.1,43.5,7.5,15.2,45.6,40.6,30.0,47.0,87
2025-08-27,Rajkot,44.8,67.2,35.9,7.8,11.9,30.5,30.1,28.9,46.2,67
2025-09-03,Rajkot,56.5,84.7,48.5,8.7,17.8,64.1,22.2,27.8,45.6,89
2025-09-10,Rajkot,45.5,68.2,41.9,10.6,6.1,51.6,36.7,26.6,45.2,73
2025-09-17,Rajkot,53.9,80.8,53.0,10.3,13.7,45.7,27.0,25.4,45.0,80
2025-09-24,Rajkot,38.1,57.1,39.9,9.2,15.2,35.6,11.2,24.2,45.0,75
2025-10-01,Rajkot,41.4,62.1,45.9,9.9,12.6,60.3,29.4,23.0,45.3,62
2025-10-08,Rajkot,34.4,51.5,39.9,11.9,11.2,22.3,16.8,21.9,45.8,59
2025-10-15,Rajkot,33.6,50.3,40.5,4.6,18.1,53.3,30.9,20.7,46.4,90
2025-10-22,Rajkot,39.0,58.6,48.3,6.9,6.9,21.6,42.6,19.7,47.3,85
2025-10-29,Rajkot,33.7,50.6,42.1,5.4,20.2,77.8,28.8,18.7,48.3,101
2025-11-05,Rajkot,40.7,61.1,50.7,6.0,15.0,59.9,27.5,17.8,49.6,74
2025-11-12,Rajkot,33.8,50.7,41.4,7.3,8.2,42.1,28.8,17.0,50.9,57
2025-11-19,Rajkot,35.3,53.0,41.9,8.8,16.6,52.0,11.4,16.4,52.4,82
2025-11-26,Rajkot,37.5,56.3,42.6,10.5,14.2,25.3,29.3,15.8,54.0,70
2025-12-03,Rajkot,43.5,65.2,46.9,5.5,13.3,56.2,25.2,15.4,55.7,66
2025-12-10,Rajkot,51.8,77.7,52.6,5.8,14.0,47.0,27.3,15.1,57.5,77
2025-12-17,Rajkot,57.2,85.8,54.4,6.6,9.4,66.2,39.7,15.0,59.3,85
2025-12-24,Rajkot,55.6,83.4,49.5,8.8,19.5,33.7,20.8,15.0,61.1,97
2025-01-01,Ranchi,72.4,108.6,59.5,10.3,16.9,49.1,26.2,15.2,63.1,108
2025-01-08,Ranchi,72.7,109.0,55.7,5.3,16.7,77.5,18.5,15.5,64.9,108
2025-01-15,Ranchi,87.8,131.6,62.9,7.9,20.4,52.0,27.5,16.0,66.5,131
2025-01-22,Ranchi,74.5,111.7,50.0,11.2,23.2,94.6,19.7,16.6,68.1,116
2025-01-29,Ranchi,89.4,134.0,56.3,7.5,11.0,36.8,29.4,17.3,69.6,134
2025-02-05,Ranchi,92.2,138.3,54.8,5.4,23.3,79.9,15.8,18.1,70.9,138
2025-02-12,Ranchi,97.1,145.6,54.6,8.5,8.7,52.1,24.7,19.1,72.1,145
2025-02-19,Ranchi,111.5,167.2,59.6,8.0,18.1,49.3,18.8,20.1,73.0,167
2025-02-26,Ranchi,92.9,139.4,47.4,13.6,22.2,65.8,19.4,21.1,73.8,139
2025-03-05,Ranchi,89.7,134.5,43.9,6.2,17.8,67.9,18.7,22.3,74.4,134
2025-03-12,Ranchi,132.0,198.0,62.3,10.0,20.0,30.0,13.0,23.5,74.8,197
2025-03-19,Ranchi,118.2,177.3,54.0,15.7,11.1,75.7,11.6,24.7,75.0,177
2025-03-26,Ranchi,101.4,152.2,45.1,11.5,20.1,71.5,22.4,25.9,74.9,152
2025-04-02,Ranchi,120.0,180.0,52.2,7.0,12.3,52.5,26.0,27.1,74.7,179
2025-04-09,Ranchi,118.0,177.1,50.4,8.5,23.6,75.3,28.8,28.2,74.2,177
2025-04-16,Ranchi,136.7,205.0,57.6,13.4,12.4,73.6,41.7,29.3,73.5,205
2025-04-23,Ranchi,129.6,194.3,54.2,7.4,16.1,50.4,5.0,30.4,72.6,194
2025-04-30,Ranchi,136.8,205.2,57.0,13.0,20.5,59.6,9.7,31.4,71.6,205
2025-05-07,Ranchi,127.6,191.4,53.2,6.0,22.2,52.8,6.2,32.2,70.4,191
2025-05-14,Ranchi,130.9,196.3,55.0,12.9,17.9,23.8,39.8,33.0,69.0,196
2025-05-21,Ranchi,154.6,231.9,65.7,5.8,6.6,97.2,17.2,33.7,67.5,231
2025-05-28,Ranchi,128.4,192.6,55.4,7.8,23.2,17.9,20.1,34.2,65.8,192
2025-06-04,Ranchi,129.0,193.6,56.9,8.6,10.2,63.7,19.7,34.6,64.1,193
2025-06-11,Ranchi,107.2,160.8,48.5,7.5,19.8,95.6,26.3,34.9,62.4,160
2025-06-18,Ranchi,123.4,185.1,57.5,9.4,14.2,19.9,18.4,35.0,60.6,185
2025-06-25,Ranchi,114.9,172.3,55.5,8.1,12.7,41.2,22.8,35.0,58.8,172
2025-07-02,Ranchi,123.5,185.3,62.1,2.7,12.1,27.6,26.2,34.8,57.0,185
2025-07-09,Ranchi,109.7,164.5,57.6,5.2,11.1,47.3,23.6,34.5,55.2,164
2025-07-16,Ranchi,92.4,138.7,51.0,10.5,4.7,46.1,34.3,34.0,53.6,138
2025-07-23,Ranchi,111.9,167.9,65.2,13.3,15.0,21.6,25.8,33.5,52.0,167
2025-07-30,Ranchi,79.5,119.3,49.1,5.6,6.7,62.8,6.9,32.7,50.5,119
2025-08-06,Ranchi,79.6,119.3,52.2,8.3,14.5,43.5,10.3,31.9,49.2,119
2025-08-13,Ranchi,85.5,128.2,59.8,4.4,18.6,66.6,18.0,31.0,48.0,128
2025-08-20,Ranchi,78.3,117.5,58.6,11.3,12.9,34.1,27.1,30.0,47.0,117
2025-08-27,Ranchi,66.9,100.3,53.6,6.7,15.5,26.3,33.9,28.9,46.2,100
2025-09-03,Ranchi,63.2,94.8,54.3,11.4,22.6,16.2,25.5,27.8,45.6,112
2025-09-10,Ranchi,50.5,75.7,46.5,12.4,12.3,33.5,31.5,26.6,45.2,75
2025-09-17,Ranchi,46.8,70.2,46.0,14.0,14.8,60.3,22.7,25.4,45.0,73
2025-09-24,Ranchi,51.6,77.4,54.1,13.9,13.3,75.0,8.0,24.2,45.0,77
2025-10-01,Ranchi,50.0,74.9,55.3,5.6,12.2,69.6,25.2,23.0,45.3,74
2025-10-08,Ranchi,55.4,83.2,64.4,13.8,2.0,62.1,25.3,21.9,45.8,83
2025-10-15,Ranchi,39.6,59.4,47.7,9.5,21.5,62.7,29.7,20.7,46.4,107
2025-10-22,Ranchi,42.0,63.0,51.9,9.2,16.4,21.7,18.2,19.7,47.3,81
2025-10-29,Ranchi,39.2,58.9,49.0,7.5,20.5,85.2,22.2,18.7,48.3,102
2025-11-05,Ranchi,50.3,75.5,62.6,5.8,16.6,65.8,6.5,17.8,49.6,82
2025-11-12,Ranchi,44.4,66.6,54.3,6.4,14.1,60.3,27.1,17.0,50.9,70
2025-11-19,Ranchi,50.4,75.6,59.7,8.2,9.6,6.9,20.2,16.4,52.4,75
2025-11-26,Ranchi,47.3,70.9,53.7,12.7,15.3,28.5,28.6,15.8,54.0,76
2025-12-03,Ranchi,50.5,75.8,54.5,12.1,14.4,49.7,32.1,15.4,55.7,75
2025-12-10,Ranchi,49.4,74.1,50.2,8.4,22.1,52.4,42.6,15.1,57.5,110
2025-12-17,Ranchi,57.1,85.6,54.4,5.2,9.2,59.9,21.6,15.0,59.3,85
2025-12-24,Ranchi,49.2,73.8,43.8,8.0,9.7,46.6,17.8,15.0,61.1,73
2025-01-01,Srinagar,57.2,85.8,47.0,6.3,20.1,14.6,38.7,12.2,63.1,100
2025-01-08,Srinagar,57.9,86.9,44.4,11.6,10.5,68.6,43.9,12.5,64.9,87
2025-01-15,Srinagar,60.3,90.4,43.2,5.6,15.7,49.1,14.3,13.0,66.5,90
2025-01-22,Srinagar,76.1,114.2,51.1,8.6,6.6,72.8,25.7,13.6,68.1,114
2025-01-29,Srinagar,77.1,115.7,48.6,6.8,16.4,33.2,36.3,14.3,69.6,115
2025-02-05,Srinagar,79.7,119.5,47.4,6.0,17.7,57.3,30.5,15.1,70.9,119
2025-02-12,Srinagar,78.0,117.0,43.9,6.7,4.6,41.8,26.9,16.1,72.1,117
2025-02-19,Srinagar,87.9,131.8,47.0,2.2,12.3,51.6,26.6,17.1,73.0,131
2025-02-26,Srinagar,88.5,132.7,45.2,8.1,15.0,17.7,26.8,18.1,73.8,132
2025-03-05,Srinagar,101.8,152.6,49.8,7.2,14.0,54.0,12.0,19.3,74.4,152
2025-03-12,Srinagar,80.6,120.9,38.0,11.4,7.3,67.7,29.5,20.5,74.8,120
2025-03-19,Srinagar,92.9,139.4,42.5,7.0,8.2,52.4,19.9,21.7,75.0,139
2025-03-26,Srinagar,98.6,147.8,43.8,6.0,15.7,33.9,41.6,22.9,74.9,147
2025-04-02,Srinagar,105.4,158.0,45.8,5.4,14.0,40.8,18.2,24.1,74.7,158
2025-04-09,Srinagar,109.4,164.1,46.7,9.5,6.1,49.1,33.2,25.2,74.2,164
2025-04-16,Srinagar,108.7,163.0,45.8,6.6,13.7,21.5,29.5,26.3,73.5,163
2025-04-23,Srinagar,111.0,166.5,46.4,7.5,13.1,24.1,36.8,27.4,72.6,166
2025-04-30,Srinagar,121.1,181.7,50.5,7.3,8.2,9.7,17.4,28.4,71.6,181
2025-05-07,Srinagar,87.7,131.6,36.6,6.3,6.8,74.7,12.5,29.2,70.4,131
2025-05-14,Srinagar,117.3,176.0,49.3,11.0,19.1,45.5,29.6,30.0,69.0,176
2025-05-21,Srinagar,111.9,167.8,47.5,6.1,11.6,45.4,21.9,30.7,67.5,167
2025-05-28,Srinagar,100.5,150.7,43.4,5.9,16.2,71.4,38.0,31.2,65.8,150
2025-06-04,Srinagar,103.0,154.6,45.4,4.4,18.3,33.0,21.4,31.6,64.1,154
2025-06-11,Srinagar,86.3,129.5,39.0,5.8,20.8,53.2,12.6,31.9,62.4,129
2025-06-18,Srinagar,94.5,141.8,44.1,6.9,20.2,75.9,26.9,32.0,60.6,141
2025-06-25,Srinagar,89.3,134.0,43.1,7.4,10.9,27.1,31.0,32.0,58.8,133
2025-07-02,Srinagar,80.5,120.7,40.5,3.6,14.5,49.9,30.4,31.8,57.0,120
2025-07-09,Srinagar,87.4,131.1,45.9,2.0,17.6,27.8,39.9,31.5,55.2,131
2025-07-16,Srinagar,77.0,115.4,42.5,9.0,16.6,45.8,13.2,31.0,53.6,115
2025-07-23,Srinagar,82.9,124.3,48.3,7.1,14.0,41.9,24.8,30.5,52.0,124
2025-07-30,Srinagar,68.6,102.9,42.3,5.1,11.3,54.5,15.8,29.7,50.5,102
2025-08-06,Srinagar,74.5,111.7,48.9,5.2,17.0,46.5,26.7,28.9,49.2,111
2025-08-13,Srinagar,55.9,83.8,39.1,5.3,23.4,17.4,24.8,28.0,48.0,117
2025-08-20,Srinagar,55.8,83.7,41.7,2.3,10.9,53.5,52.0,27.0,47.0,104
2025-08-27,Srinagar,55.5,83.3,44.5,3.2,7.5,23.2,28.2,25.9,46.2,83
2025-09-03,Srinagar,50.1,75.2,43.1,5.7,16.9,30.2,15.5,24.8,45.6,84
2025-09-10,Srinagar,55.3,82.9,50.9,7.8,4.5,5.0,42.6,23.6,45.2,85
2025-09-17,Srinagar,44.7,67.1,44.0,2.0,5.6,24.5,45.3,22.4,45.0,90
2025-09-24,Srinagar,51.0,76.5,53.4,10.7,7.6,48.5,20.0,21.2,45.0,76
2025-10-01,Srinagar,35.7,53.6,39.6,5.5,3.3,13.6,19.8,20.0,45.3,53
2025-10-08,Srinagar,36.6,54.9,42.5,8.5,15.7,33.3,30.1,18.9,45.8,78
2025-10-15,Srinagar,30.8,46.2,37.1,4.3,7.7,40.6,17.6,17.7,46.4,46
2025-10-22,Srinagar,35.8,53.6,44.2,6.3,17.6,28.9,35.3,16.7,47.3,87
2025-10-29,Srinagar,43.1,64.7,53.9,8.0,8.6,31.9,36.7,15.7,48.3,73
2025-11-05,Srinagar,40.2,60.3,50.1,6.7,6.1,60.9,29.8,14.8,49.6,60
2025-11-12,Srinagar,29.2,43.8,35.7,10.4,18.0,52.4,32.3,14.0,50.9,90
2025-11-19,Srinagar,33.3,49.9,39.4,8.8,14.0,64.5,34.7,13.4,52.4,69
2025-11-26,Srinagar,39.2,58.7,44.5,8.5,5.4,72.5,18.6,12.8,54.0,58
2025-12-03,Srinagar,45.2,67.8,48.7,8.6,10.9,54.6,26.0,12.4,55.7,67
2025-12-10,Srinagar,43.1,64.6,43.8,6.3,9.4,41.1,40.4,12.1,57.5,80
2025-12-17,Srinagar,35.8,53.6,34.0,6.7,22.2,15.9,42.6,12.0,59.3,110
2025-12-24,Srinagar,57.3,85.9,51.0,3.9,10.4,62.6,26.3,12.0,61.1,85
2025-01-01,Surat,54.1,81.2,44.5,10.9,12.5,16.7,34.0,15.2,63.1,81
2025-01-08,Surat,62.4,93.7,47.9,4.9,14.3,39.5,40.5,15.5,64.9,93
2025-01-15,Surat,68.8,103.2,49.3,7.6,5.6,25.6,40.3,16.0,66.5,103
2025-01-22,Surat,72.3,108.5,48.5,5.8,15.6,69.3,26.6,16.6,68.1,108
2025-01-29,Surat,61.7,92.5,38.9,10.3,14.4,68.8,34.8,17.3,69.6,92
2025-02-05,Surat,83.9,125.8,49.9,6.2,18.0,5.2,21.9,18.1,70.9,125
2025-02-12,Surat,91.2,136.8,51.3,9.8,14.9,45.3,32.5,19.1,72.1,136
2025-02-19,Surat,63.0,94.5,33.7,4.9,17.2,16.8,26.3,20.1,73.0,94
2025-02-26,Surat,93.1,139.7,47.5,10.9,9.9,54.4,26.0,21.1,73.8,139
2025-03-05,Surat,91.9,137.9,45.0,6.3,13.0,46.9,30.7,22.3,74.4,137
2025-03-12,Surat,97.0,145.5,45.8,9.9,24.1,25.5,6.2,23.5,74.8,145
2025-03-19,Surat,76.5,114.8,35.0,6.7,12.8,33.8,20.9,24.7,75.0,114
2025-03-26,Surat,119.3,178.9,53.0,9.3,14.7,5.0,24.6,25.9,74.9,178
2025-04-02,Surat,112.5,168.7,48.9,10.1,11.1,57.3,24.3,27.1,74.7,168
2025-04-09,Surat,95.9,143.8,40.9,5.6,7.7,5.0,31.4,28.2,74.2,143
2025-04-16,Surat,103.3,154.9,43.5,10.2,19.6,33.2,29.0,29.3,73.5,154
2025-04-23,Surat,113.4,170.0,47.4,8.7,7.5,50.2,29.7,30.4,72.6,170
2025-04-30,Surat,119.6,179.5,49.9,10.4,9.2,39.7,28.2,31.4,71.6,179
2025-05-07,Surat,111.1,166.6,46.3,10.4,10.3,35.5,46.4,32.2,70.4,166
2025-05-14,Surat,107.2,160.9,45.0,6.1,16.4,49.4,12.7,33.0,69.0,160
2025-05-21,Surat,102.0,152.9,43.3,5.7,5.3,59.4,42.8,33.7,67.5,152
2025-05-28,Surat,106.7,160.1,46.1,8.3,20.5,22.3,24.4,34.2,65.8,160
2025-06-04,Surat,104.1,156.1,45.9,6.1,3.1,51.4,35.3,34.6,64.1,156
2025-06-11,Surat,98.0,147.0,44.3,4.5,16.2,55.7,25.7,34.9,62.4,146
2025-06-18,Surat,100.8,151.3,47.0,7.1,8.9,64.0,23.8,35.0,60.6,151
2025-06-25,Surat,86.6,129.9,41.8,4.2,12.1,52.6,26.4,35.0,58.8,129
2025-07-02,Surat,87.0,130.4,43.7,5.4,21.1,5.0,37.9,34.8,57.0,130
2025-07-09,Surat,76.4,114.6,40.2,11.5,10.9,21.0,33.0,34.5,55.2,114
2025-07-16,Surat,84.0,126.0,46.4,4.3,17.6,69.2,17.6,34.0,53.6,126
2025-07-23,Surat,74.0,111.0,43.1,7.4,12.4,37.4,36.6,33.5,52.0,111
2025-07-30,Surat,66.5,99.7,41.0,6.4,13.8,52.4,24.6,32.7,50.5,99
2025-08-06,Surat,68.9,103.3,45.2,5.9,14.7,94.4,16.4,31.9,49.2,103
2025-08-13,Surat,63.9,95.8,44.7,11.7,14.0,54.1,31.4,31.0,48.0,95
2025-08-20,Surat,62.2,93.2,46.5,9.0,8.7,43.3,36.2,30.0,47.0,93
2025-08-27,Surat,38.4,57.6,30.8,6.0,18.7,32.0,25.8,28.9,46.2,93
2025-09-03,Surat,57.9,86.9,49.8,8.6,8.1,12.5,48.8,27.8,45.6,97
2025-09-10,Surat,53.0,79.5,48.8,6.6,6.7,36.5,24.6,26.6,45.2,79
2025-09-17,Surat,49.9,74.8,49.1,7.0,20.2,22.7,25.3,25.4,45.0,100
2025-09-24,Surat,44.0,66.0,46.1,5.6,16.1,72.4,47.9,24.2,45.0,95
2025-10-01,Surat,31.2,46.9,34.6,9.2,7.4,48.0,39.4,23.0,45.3,78
2025-10-08,Surat,32.3,48.5,37.6,4.3,9.0,79.3,32.0,21.9,45.8,64
2025-10-15,Surat,44.9,67.4,54.2,5.1,2.0,59.7,19.9,20.7,46.4,67
2025-10-22,Surat,39.6,59.4,48.9,7.7,7.6,47.6,40.0,19.7,47.3,80
2025-10-29,Surat,37.1,55.6,46.3,4.8,9.6,24.1,9.1,18.7,48.3,55
2025-11-05,Surat,31.6,47.4,39.4,10.8,12.0,31.0,17.9,17.8,49.6,60
2025-11-12,Surat,39.3,59.0,48.1,4.5,15.0,46.2,23.6,17.0,50.9,74
2025-11-19,Surat,39.4,59.1,46.7,7.3,8.6,30.2,21.8,16.4,52.4,59
2025-11-26,Surat,41.2,61.8,46.8,10.4,18.9,36.6,15.3,15.8,54.0,94
2025-12-03,Surat,39.1,58.6,42.1,9.3,18.4,46.4,51.3,15.4,55.7,102
2025-12-10,Surat,45.7,68.6,46.4,5.7,13.8,43.4,7.5,15.1,57.5,69
2025-12-17,Surat,49.6,74.4,47.2,10.6,14.2,43.8,50.1,15.0,59.3,100
2025-12-24,Surat,56.1,84.2,49.9,7.3,5.9,51.4,47.1,15.0,61.1,94
2025-01-01,Thiruvananthapuram,45.6,68.4,37.5,4.8,12.3,36.8,49.8,18.2,73.1,99
2025-01-08,Thiruvananthapuram,38.4,57.6,29.4,5.7,12.1,28.5,45.2,18.5,74.9,90
2025-01-15,Thiruvananthapuram,43.9,65.8,31.4,5.6,12.5,22.4,43.2,19.0,76.5,86
2025-01-22,Thiruvananthapuram,52.0,78.0,34.9,7.9,9.5,34.1,12.1,19.6,78.1,77
2025-01-29,Thiruvananthapuram,58.9,88.4,37.1,6.9,8.4,40.4,45.2,20.3,79.6,90
2025-02-05,Thiruvananthapuram,54.2,81.3,32.2,2.0,8.1,41.9,50.3,21.1,80.9,100
2025-02-12,Thiruvananthapuram,62.6,93.9,35.2,10.1,11.9,49.8,39.9,22.1,82.1,93
2025-02-19,Thiruvananthapuram,68.4,102.7,36.6,3.7,9.8,31.3,42.0,23.1,83.0,102
2025-02-26,Thiruvananthapuram,59.5,89.3,30.4,5.1,8.3,38.4,28.3,24.1,83.8,89
2025-03-05,Thiruvananthapuram,82.4,123.6,40.3,8.2,8.6,7.6,41.2,25.3,84.4,123
2025-03-12,Thiruvananthapuram,73.4,110.1,34.6,2.0,11.1,41.1,32.2,26.5,84.8,110
2025-03-19,Thiruvananthapuram,79.4,119.1,36.3,6.7,14.2,35.3,35.9,27.7,85.0,119
2025-03-26,Thiruvananthapuram,84.2,126.3,37.4,5.4,10.1,55.6,41.1,28.9,84.9,126
2025-04-02,Thiruvananthapuram,77.9,116.9,33.9,7.0,8.7,21.9,31.4,30.1,84.7,116
2025-04-09,Thiruvananthapuram,75.4,113.1,32.2,6.0,7.5,32.5,34.8,31.2,84.2,113
2025-04-16,Thiruvananthapuram,93.9,140.8,39.6,4.8,11.2,50.8,25.3,32.3,83.5,140
2025-04-23,Thiruvananthapuram,92.4,138.6,38.6,7.6,4.7,34.1,46.5,33.4,82.6,138
2025-04-30,Thiruvananthapuram,71.9,107.9,30.0,5.4,11.7,34.1,22.2,34.4,81.6,107
2025-05-07,Thiruvananthapuram,97.9,146.8,40.8,6.9,16.3,30.3,38.0,35.2,80.4,146
2025-05-14,Thiruvananthapuram,85.6,128.4,36.0,4.8,11.1,15.1,50.3,36.0,79.0,128
2025-05-21,Thiruvananthapuram,81.8,122.6,34.7,6.5,7.6,35.2,23.4,36.7,77.5,122
2025-05-28,Thiruvananthapuram,87.9,131.8,37.9,6.1,11.4,18.3,41.3,37.2,75.8,131
2025-06-04,Thiruvananthapuram,71.3,106.9,31.4,5.0,9.8,28.6,46.0,37.6,74.1,106
2025-06-11,Thiruvananthapuram,85.3,127.9,38.6,3.5,12.1,40.0,22.6,37.9,72.4,127
2025-06-18,Thiruvananthapuram,59.1,88.6,27.5,4.7,5.7,32.3,48.4,38.0,70.6,96
2025-06-25,Thiruvananthapuram,73.9,110.8,35.7,6.3,13.1,20.9,6.0,38.0,68.8,110
2025-07-02,Thiruvananthapuram,70.1,105.1,35.2,6.8,9.5,24.1,22.3,37.8,67.0,105
2025-07-09,Thiruvananthapuram,63.2,94.8,33.2,4.7,11.0,8.0,34.2,37.5,65.2,94
2025-07-16,Thiruvananthapuram,65.3,97.9,36.1,5.8,7.5,26.2,44.0,37.0,63.6,97
2025-07-23,Thiruvananthapuram,50.4,75.6,29.4,7.6,6.4,56.6,39.3,36.5,62.0,78
2025-07-30,Thiruvananthapuram,60.8,91.2,37.5,2.0,10.3,46.7,44.1,35.7,60.5,91
2025-08-06,Thiruvananthapuram,47.7,71.5,31.3,9.4,2.5,31.8,37.4,34.9,59.2,74
2025-08-13,Thiruvananthapuram,39.7,59.5,27.8,5.9,11.4,23.2,28.5,34.0,58.0,59
2025-08-20,Thiruvananthapuram,44.3,66.5,33.2,6.2,7.0,30.5,37.6,33.0,57.0,75
2025-08-27,Thiruvananthapuram,50.1,75.2,40.2,5.8,14.7,31.9,66.4,31.9,56.2,132
2025-09-03,Thiruvananthapuram,44.7,67.1,38.4,2.7,10.2,37.1,52.7,30.8,55.6,105
2025-09-10,Thiruvananthapuram,36.4,54.5,33.5,9.4,6.0,54.3,47.0,29.6,55.2,94
2025-09-17,Thiruvananthapuram,40.2,60.4,39.6,8.1,9.1,44.2,29.4,28.4,55.0,60
2025-09-24,Thiruvananthapuram,29.9,44.9,31.4,5.7,8.9,42.5,22.6,27.2,55.0,45
2025-10-01,Thiruvananthapuram,30.9,46.4,34.3,8.2,6.4,25.4,23.7,26.0,55.3,47
2025-10-08,Thiruvananthapuram,29.5,44.3,34.3,4.3,11.7,47.2,5.7,24.9,55.8,58
2025-10-15,Thiruvananthapuram,26.2,39.3,31.6,2.0,10.2,46.6,21.0,23.7,56.4,50
2025-10-22,Thiruvananthapuram,26.1,39.1,32.2,8.1,8.0,35.7,8.6,22.7,57.3,40
